# IPv4 signatures file (unwanted cloud services and non-human endpoints).
# Canonical link to the online version of this file: https://github.com/CIDRAM/CIDRAM/blob/master/vault/ipv4.dat


# ---
# ASN 46844 ("Sharktech").
# %Listed, Google Malware Dashboard: 37.21%.
# %Listed, CleanTalk.org: 32.62%.
# Stop Forum Spam (SFS) listings: 897.
# Updated: 2017.10.29

172.94.109.0/24 Deny Cloud
172.94.114.0/24 Deny Cloud
172.111.129.0/24 Deny Cloud
172.111.130.0/24 Deny Cloud
172.111.138.0/24 Deny Cloud
172.111.140.0/23 Deny Cloud
172.111.148.0/23 Deny Cloud
172.111.157.0/24 Deny Cloud
172.111.178.0/23 Deny Cloud
172.111.180.0/23 Deny Cloud
172.111.183.0/24 Deny Cloud
172.111.190.0/24 Deny Cloud
172.111.195.0/24 Deny Cloud
172.111.197.0/24 Deny Cloud
172.111.205.0/24 Deny Cloud
172.111.211.0/24 Deny Cloud
172.111.213.0/24 Deny Cloud
172.111.214.0/24 Deny Cloud
172.111.216.0/24 Deny Cloud
172.111.220.0/24 Deny Cloud
172.111.222.0/24 Deny Cloud
172.111.233.0/24 Deny Cloud
172.111.242.0/23 Deny Cloud
172.111.244.0/23 Deny Cloud
172.111.250.0/24 Deny Cloud
172.111.253.0/24 Deny Cloud
176.10.80.0/21 Deny Cloud
179.61.143.0/24 Deny Cloud
185.9.16.0/22 Deny Cloud
185.12.190.0/24 Deny Cloud
185.19.88.0/22 Deny Cloud
185.30.212.0/23 Deny Cloud
185.45.12.0/22 Deny Cloud
185.56.88.0/24 Deny Cloud
185.59.60.0/22 Deny Cloud
185.65.144.0/22 Deny Cloud
185.91.236.0/23 Deny Cloud
185.93.180.0/22 Deny Cloud
185.94.188.0/22 Deny Cloud
185.94.192.0/22 Deny Cloud
185.104.184.0/22 Deny Cloud
185.119.132.0/24 Deny Cloud
185.120.144.0/22 Deny Cloud
185.123.140.0/22 Deny Cloud
185.144.80.0/22 Deny Cloud
185.156.172.0/22 Deny Cloud
185.158.248.0/24 Deny Cloud
185.158.250.0/24 Deny Cloud
185.163.108.0/22 Deny Cloud
185.168.168.0/24 Deny Cloud
185.178.216.0/23 Deny Cloud
185.181.100.0/22 Deny Cloud
185.183.104.0/22 Deny Cloud
185.186.76.0/24 Deny Cloud
185.189.112.0/22 Deny Cloud
185.195.16.0/22 Deny Cloud
185.195.200.0/22 Deny Cloud
185.200.116.0/22 Deny Cloud
185.206.224.0/22 Deny Cloud
188.72.98.0/24 Deny Cloud
188.213.242.0/24 Deny Cloud
188.214.28.0/24 Deny Cloud
188.214.93.0/24 Deny Cloud
188.215.30.0/24 Deny Cloud
188.240.220.0/24 Deny Cloud
192.121.82.0/24 Deny Cloud
192.165.251.0/24 Deny Cloud
192.253.244.0/24 Deny Cloud
192.253.253.0/24 Deny Cloud
193.27.64.0/23 Deny Cloud
193.33.108.0/23 Deny Cloud
193.188.137.0/24 Deny Cloud
193.189.74.0/23 Deny Cloud
193.203.0.0/23 Deny Cloud
193.218.0.0/24 Deny Cloud
193.231.202.0/24 Deny Cloud
194.1.166.0/24 Deny Cloud
194.79.28.0/22 Deny Cloud
194.105.134.0/23 Deny Cloud
194.145.240.0/22 Deny Cloud
194.187.248.0/22 Deny Cloud
195.8.196.0/23 Deny Cloud
195.12.48.0/22 Deny Cloud
195.110.8.0/23 Deny Cloud
195.242.212.0/22 Deny Cloud
196.16.104.0/21 Deny Cloud
196.17.104.0/23 Deny Cloud
196.18.104.0/23 Deny Cloud
196.19.104.0/23 Deny Cloud
206.123.146.0/24 Deny Cloud
209.198.21.0/24 Deny Cloud
209.198.51.0/24 Deny Cloud
213.230.203.0/24 Deny Cloud
216.189.3.0/24 Deny Cloud
216.189.124.0/24 Deny Cloud
217.64.112.0/20 Deny Cloud
217.151.96.0/20 Deny Cloud
Tag: M247 Ltd


# ASN 9123 ("OOO TimeWeb").
# %Listed, Google Malware Dashboard: 2.61%.
# %Listed, CleanTalk.org: 32.05%.
# Stop Forum Spam (SFS) listings: 1,208.
# Updated: 2017.11.12

5.23.48.0/23 Deny Cloud
92.53.96.0/22 Deny Cloud
92.53.104.0/22 Deny Cloud
92.53.112.0/20 Deny Cloud
176.57.208.0/20 Deny Cloud
188.225.8.0/21 Deny Cloud
188.225.16.0/20 Deny Cloud
188.225.32.0/20 Deny Cloud
188.225.56.0/21 Deny Cloud
188.225.72.0/21 Deny Cloud
188.225.80.0/21 Deny Cloud
Tag: OOO TimeWeb


# ASN 10098 ("Henderson Data Centre Limited").
# %Listed, Google Malware Dashboard: 2.44%.
# %Listed, CleanTalk.org: 68.61%.
# Stop Forum Spam (SFS) listings: 20.
# Updated: 2016.04.23 / Checked: 2017.10.29

49.213.0.0/20 Deny Cloud
58.96.160.0/19 Deny Cloud
61.4.0.0/18 Deny Cloud
113.212.192.0/18 Deny Cloud
202.123.64.0/19 Deny Cloud
202.177.9.0/24 Deny Cloud
202.177.29.0/24 Deny Cloud
202.177.30.0/24 Deny Cloud
203.78.64.0/19 Deny Cloud
203.88.160.0/20 Deny Cloud
Tag: Henderson


# ASN 13147 ("NetInfo.BG JSCo").
# %Listed, Google Malware Dashboard: 1.48%.
# %Listed, CleanTalk.org: 26.09%.
# Stop Forum Spam (SFS) listings: 15.
# Updated: 2017.06.28

78.128.8.0/24 Deny Cloud
78.128.43.0/24 Deny Cloud
78.128.60.0/24 Deny Cloud
78.128.76.0/24 Deny Cloud
78.128.81.0/24 Deny Cloud
78.142.32.0/24 Deny Cloud
78.142.47.0/24 Deny Cloud
78.142.51.0/24 Deny Cloud
78.142.62.0/23 Deny Cloud
79.124.4.0/23 Deny Cloud
79.124.6.0/24 Deny Cloud
79.124.14.0/24 Deny Cloud
79.124.17.0/24 Deny Cloud
79.124.31.0/24 Deny Cloud
79.124.55.0/24 Deny Cloud
79.124.63.0/24 Deny Cloud
79.124.76.0/24 Deny Cloud
82.118.229.0/24 Deny Cloud
87.120.40.0/24 Deny Cloud
91.148.168.0/24 Deny Cloud
130.185.232.0/24 Deny Cloud
185.72.151.0/24 Deny Cloud
185.201.80.0/24 Deny Cloud
193.68.119.0/24 Deny Cloud
193.107.36.0/24 Deny Cloud
217.174.148.0/23 Deny Cloud
217.174.152.0/23 Deny Cloud
217.174.156.0/24 Deny Cloud
Tag: NetInfo.BG JSCo


# ASN 15967 ("Nazwa.pl Sp.z.o.o").
# %Listed, Google Malware Dashboard: 12.14%.
# %Listed, CleanTalk.org: 75.94%.
# Stop Forum Spam (SFS) listings: 7.
# Updated: 2016.04.23 / Checked: 2017.08.25

77.55.0.0/16 Deny Cloud
85.128.128.0/17 Deny Cloud
Tag: Nazwa.pl


# ASN 18450 ("WebNX, Inc").
# %Listed, Google Malware Dashboard: 2.91%.
# %Listed, CleanTalk.org: 24.63%.
# Stop Forum Spam (SFS) listings: 102.
# Updated: 2017.06.28

23.252.112.0/20 Deny Cloud
45.56.150.0/24 Deny Cloud
50.115.32.0/20 Deny Cloud
64.140.160.0/20 Deny Cloud
64.185.224.0/20 Deny Cloud
67.220.192.0/19 Deny Cloud
98.159.111.0/24 Deny Cloud
100.42.208.0/20 Deny Cloud
103.11.67.0/24 Deny Cloud
103.211.1.0/24 Deny Cloud
104.237.48.0/20 Deny Cloud
107.182.160.0/20 Deny Cloud
108.171.192.0/19 Deny Cloud
142.4.32.0/19 Deny Cloud
172.86.149.0/24 Deny Cloud
173.231.0.0/18 Deny Cloud
192.69.192.0/19 Deny Cloud
216.18.192.0/19 Deny Cloud
216.158.64.0/19 Deny Cloud
Tag: WebNX, Inc


# ASN 198068 ("FASTVPS EESTI OU").
# %Listed, Google Malware Dashboard: 0.52%.
# %Listed, CleanTalk.org: 27.50%.
# Stop Forum Spam (SFS) listings: 51.
# Updated: 2016.11.29 / Checked: 2017.06.28

5.45.112.0/20 Deny Cloud
5.101.112.0/20 Deny Cloud
5.101.176.0/20 Deny Cloud
46.36.216.0/21 Deny Cloud
159.253.16.0/21 Deny Cloud
185.4.72.0/22 Deny Cloud
193.42.142.0/24 Deny Cloud
Tag: FASTVPS EESTI OU


# ASN 43513 ("Sia Nano IT").
# %Listed, Google Malware Dashboard: 0.38%.
# %Listed, CleanTalk.org: 22.50%.
# Stop Forum Spam (SFS) listings: 4,069.
# Updated: 2017.11.12

31.170.16.0/21 Deny Cloud
46.19.144.0/21 Deny Cloud
80.246.31.0/24 Deny Cloud
80.250.48.0/20 Deny Cloud
85.31.96.0/21 Deny Cloud
85.254.5.0/24 Deny Cloud
85.254.16.0/22 Deny Cloud
85.254.24.0/22 Deny Cloud
85.254.32.0/21 Deny Cloud
85.254.142.0/23 Deny Cloud
85.254.145.0/24 Deny Cloud
86.63.160.0/19 Deny Cloud
87.246.128.0/20 Deny Cloud
89.248.80.0/20 Deny Cloud
91.203.68.0/22 Deny Cloud
141.136.0.0/21 Deny Cloud
159.148.102.0/24 Deny Cloud
159.148.198.0/23 Deny Cloud
159.148.200.0/24 Deny Cloud
178.249.32.0/21 Deny Cloud
185.71.128.0/22 Deny Cloud
185.72.84.0/22 Deny Cloud
185.72.204.0/22 Deny Cloud
185.80.236.0/22 Deny Cloud
185.81.128.0/23 Deny Cloud
188.92.72.0/21 Deny Cloud
193.46.236.0/24 Deny Cloud
Tag: Sia Nano IT


# ASNs 7224, 14618, 16509 ("Amazon.com, Inc").
# Also check out the Amazon blocklist provided by Macmathan. It can be installed via the front-end updates page.
# Updated: 2017.10.23

8.18.145.0/24 Deny Cloud
13.32.1.0/24 Deny Cloud
13.32.2.0/23 Deny Cloud
13.32.4.0/22 Deny Cloud
13.32.8.0/21 Deny Cloud
13.32.16.0/20 Deny Cloud
13.32.47.0/24 Deny Cloud
13.32.64.0/21 Deny Cloud
13.32.80.0/21 Deny Cloud
13.32.95.0/24 Deny Cloud
13.32.97.0/24 Deny Cloud
13.32.99.0/24 Deny Cloud
13.32.100.0/22 Deny Cloud
13.32.104.0/23 Deny Cloud
13.32.106.0/24 Deny Cloud
13.32.112.0/22 Deny Cloud
13.32.117.0/24 Deny Cloud
13.32.118.0/23 Deny Cloud
13.32.120.0/23 Deny Cloud
13.32.122.0/24 Deny Cloud
13.32.130.0/24 Deny Cloud
13.32.132.0/23 Deny Cloud
13.32.140.0/22 Deny Cloud
13.32.144.0/20 Deny Cloud
13.32.160.0/22 Deny Cloud
13.32.164.0/23 Deny Cloud
13.32.166.0/24 Deny Cloud
13.32.168.0/21 Deny Cloud
13.32.176.0/20 Deny Cloud
13.32.192.0/19 Deny Cloud
13.32.224.0/22 Deny Cloud
13.32.229.0/24 Deny Cloud
13.32.230.0/23 Deny Cloud
13.32.233.0/24 Deny Cloud
13.32.234.0/23 Deny Cloud
13.32.236.0/22 Deny Cloud
13.32.240.0/20 Deny Cloud
13.33.12.0/23 Deny Cloud
13.33.15.0/24 Deny Cloud
13.33.16.0/21 Deny Cloud
13.33.30.0/23 Deny Cloud
13.33.32.0/21 Deny Cloud
13.33.44.0/23 Deny Cloud
13.33.47.0/24 Deny Cloud
13.33.56.0/22 Deny Cloud
13.33.62.0/23 Deny Cloud
13.33.76.0/22 Deny Cloud
13.33.88.0/22 Deny Cloud
13.33.92.0/23 Deny Cloud
13.33.96.0/22 Deny Cloud
13.33.100.0/23 Deny Cloud
13.33.102.0/24 Deny Cloud
13.33.104.0/22 Deny Cloud
13.33.110.0/24 Deny Cloud
13.33.112.0/21 Deny Cloud
13.33.124.0/23 Deny Cloud
13.33.126.0/24 Deny Cloud
13.33.136.0/22 Deny Cloud
13.33.140.0/23 Deny Cloud
13.33.144.0/21 Deny Cloud
13.33.152.0/22 Deny Cloud
13.33.158.0/23 Deny Cloud
13.33.160.0/21 Deny Cloud
13.33.172.0/23 Deny Cloud
13.33.175.0/24 Deny Cloud
13.33.184.0/22 Deny Cloud
13.33.190.0/23 Deny Cloud
13.33.192.0/21 Deny Cloud
13.33.216.0/21 Deny Cloud
13.52.0.0/16 Deny Cloud
13.54.0.0/15 Deny Cloud
13.56.0.0/14 Deny Cloud
13.112.0.0/14 Deny Cloud
13.124.0.0/14 Deny Cloud
13.208.0.0/16 Deny Cloud
13.210.0.0/15 Deny Cloud
13.228.0.0/14 Deny Cloud
13.232.0.0/13 Deny Cloud
13.248.0.0/19 Deny Cloud
13.250.0.0/15 Deny Cloud
18.144.0.0/15 Deny Cloud
18.194.0.0/15 Deny Cloud
18.196.0.0/15 Deny Cloud
18.216.0.0/13 Deny Cloud
18.231.0.0/16 Deny Cloud
23.20.0.0/14 Deny Cloud
27.0.0.0/22 Deny Cloud
34.192.0.0/10 Deny Cloud
35.152.0.0/16 Deny Cloud
35.154.0.0/15 Deny Cloud
35.156.0.0/14 Deny Cloud
35.160.0.0/12 Deny Cloud
35.176.0.0/14 Deny Cloud
35.182.0.0/15 Deny Cloud
43.250.192.0/23 Deny Cloud
45.54.56.0/24 Deny Cloud
46.51.128.0/18 Deny Cloud
46.51.192.0/20 Deny Cloud
46.51.216.0/21 Deny Cloud
46.51.224.0/19 Deny Cloud
46.137.0.0/16 Deny Cloud
50.16.0.0/14 Deny Cloud
50.112.0.0/16 Deny Cloud
52.0.0.0/11 Deny Cloud
52.32.0.0/13 Deny Cloud
52.40.0.0/14 Deny Cloud
52.44.0.0/15 Deny Cloud
52.46.0.0/20 Deny Cloud
52.46.16.0/21 Deny Cloud
52.46.25.0/24 Deny Cloud
52.46.26.0/24 Deny Cloud
52.46.29.0/24 Deny Cloud
52.46.30.0/24 Deny Cloud
52.46.38.0/24 Deny Cloud
52.46.41.0/24 Deny Cloud
52.46.50.0/23 Deny Cloud
52.46.52.0/24 Deny Cloud
52.46.64.0/19 Deny Cloud
52.47.0.0/16 Deny Cloud
52.48.0.0/13 Deny Cloud
52.56.0.0/14 Deny Cloud
52.60.0.0/16 Deny Cloud
52.62.0.0/15 Deny Cloud
52.64.0.0/12 Deny Cloud
52.84.0.0/21 Deny Cloud
52.84.8.0/24 Deny Cloud
52.84.10.0/23 Deny Cloud
52.84.12.0/22 Deny Cloud
52.84.16.0/20 Deny Cloud
52.84.32.0/19 Deny Cloud
52.84.64.0/22 Deny Cloud
52.84.69.0/24 Deny Cloud
52.84.70.0/23 Deny Cloud
52.84.72.0/21 Deny Cloud
52.84.80.0/20 Deny Cloud
52.84.96.0/19 Deny Cloud
52.84.128.0/20 Deny Cloud
52.84.144.0/21 Deny Cloud
52.84.152.0/24 Deny Cloud
52.84.154.0/23 Deny Cloud
52.84.156.0/22 Deny Cloud
52.84.160.0/19 Deny Cloud
52.84.192.0/20 Deny Cloud
52.84.208.0/23 Deny Cloud
52.84.210.0/24 Deny Cloud
52.84.212.0/22 Deny Cloud
52.84.218.0/23 Deny Cloud
52.84.220.0/22 Deny Cloud
52.84.224.0/22 Deny Cloud
52.84.229.0/24 Deny Cloud
52.84.230.0/23 Deny Cloud
52.84.232.0/21 Deny Cloud
52.84.240.0/22 Deny Cloud
52.84.244.0/23 Deny Cloud
52.84.246.0/24 Deny Cloud
52.84.254.0/23 Deny Cloud
52.85.0.0/23 Deny Cloud
52.85.2.0/24 Deny Cloud
52.85.4.0/22 Deny Cloud
52.85.8.0/21 Deny Cloud
52.85.16.0/20 Deny Cloud
52.85.32.0/22 Deny Cloud
52.85.36.0/23 Deny Cloud
52.85.38.0/24 Deny Cloud
52.85.40.0/22 Deny Cloud
52.85.44.0/24 Deny Cloud
52.85.46.0/23 Deny Cloud
52.85.48.0/23 Deny Cloud
52.85.50.0/24 Deny Cloud
52.85.52.0/22 Deny Cloud
52.85.56.0/21 Deny Cloud
52.85.64.0/20 Deny Cloud
52.85.81.0/24 Deny Cloud
52.85.82.0/23 Deny Cloud
52.85.84.0/22 Deny Cloud
52.85.88.0/21 Deny Cloud
52.85.96.0/23 Deny Cloud
52.85.99.0/24 Deny Cloud
52.85.100.0/22 Deny Cloud
52.85.105.0/24 Deny Cloud
52.85.106.0/23 Deny Cloud
52.85.108.0/22 Deny Cloud
52.85.112.0/21 Deny Cloud
52.85.120.0/23 Deny Cloud
52.85.122.0/24 Deny Cloud
52.85.124.0/22 Deny Cloud
52.85.128.0/21 Deny Cloud
52.85.136.0/22 Deny Cloud
52.85.142.0/23 Deny Cloud
52.85.144.0/20 Deny Cloud
52.85.160.0/19 Deny Cloud
52.85.193.0/24 Deny Cloud
52.85.194.0/23 Deny Cloud
52.85.196.0/22 Deny Cloud
52.85.200.0/21 Deny Cloud
52.85.208.0/20 Deny Cloud
52.85.225.0/24 Deny Cloud
52.85.232.0/22 Deny Cloud
52.85.236.0/23 Deny Cloud
52.85.244.0/22 Deny Cloud
52.85.248.0/22 Deny Cloud
52.85.252.0/23 Deny Cloud
52.85.254.0/24 Deny Cloud
52.86.0.0/15 Deny Cloud
52.88.0.0/14 Deny Cloud
52.92.0.0/19 Deny Cloud
52.92.32.0/22 Deny Cloud
52.92.40.0/21 Deny Cloud
52.92.48.0/20 Deny Cloud
52.92.64.0/20 Deny Cloud
52.92.84.0/22 Deny Cloud
52.92.88.0/22 Deny Cloud
52.92.248.0/22 Deny Cloud
52.94.0.0/21 Deny Cloud
52.94.8.0/24 Deny Cloud
52.94.10.0/23 Deny Cloud
52.94.12.0/22 Deny Cloud
52.94.16.0/22 Deny Cloud
52.94.20.0/24 Deny Cloud
52.94.24.0/23 Deny Cloud
52.94.28.0/23 Deny Cloud
52.94.32.0/19 Deny Cloud
52.94.64.0/22 Deny Cloud
52.94.68.0/23 Deny Cloud
52.94.72.0/22 Deny Cloud
52.94.80.0/20 Deny Cloud
52.94.96.0/20 Deny Cloud
52.94.112.0/22 Deny Cloud
52.94.204.0/22 Deny Cloud
52.94.208.0/20 Deny Cloud
52.94.224.0/20 Deny Cloud
52.94.240.0/22 Deny Cloud
52.94.252.0/22 Deny Cloud
52.95.0.0/20 Deny Cloud
52.95.16.0/21 Deny Cloud
52.95.24.0/22 Deny Cloud
52.95.28.0/24 Deny Cloud
52.95.30.0/23 Deny Cloud
52.95.34.0/23 Deny Cloud
52.95.48.0/22 Deny Cloud
52.95.56.0/22 Deny Cloud
52.95.64.0/19 Deny Cloud
52.95.96.0/22 Deny Cloud
52.95.104.0/22 Deny Cloud
52.95.108.0/23 Deny Cloud
52.95.111.0/24 Deny Cloud
52.95.112.0/20 Deny Cloud
52.95.128.0/21 Deny Cloud
52.95.145.0/24 Deny Cloud
52.95.146.0/23 Deny Cloud
52.95.148.0/22 Deny Cloud
52.95.152.0/21 Deny Cloud
52.95.163.0/24 Deny Cloud
52.95.164.0/23 Deny Cloud
52.95.192.0/20 Deny Cloud
52.95.212.0/22 Deny Cloud
52.95.224.0/23 Deny Cloud
52.95.240.0/21 Deny Cloud
52.95.248.0/22 Deny Cloud
52.95.252.0/23 Deny Cloud
52.95.254.0/24 Deny Cloud
52.119.128.0/19 Deny Cloud
52.119.160.0/20 Deny Cloud
52.119.184.0/21 Deny Cloud
52.119.192.0/21 Deny Cloud
52.119.210.0/23 Deny Cloud
52.119.212.0/23 Deny Cloud
52.119.216.0/21 Deny Cloud
52.119.224.0/21 Deny Cloud
52.119.240.0/21 Deny Cloud
52.124.129.0/24 Deny Cloud
52.124.143.0/24 Deny Cloud
52.124.156.0/24 Deny Cloud
52.124.176.0/24 Deny Cloud
52.124.210.0/24 Deny Cloud
52.124.215.0/24 Deny Cloud
52.124.218.0/24 Deny Cloud
52.124.222.0/23 Deny Cloud
52.124.224.0/24 Deny Cloud
52.124.255.0/24 Deny Cloud
52.192.0.0/15 Deny Cloud
52.196.0.0/14 Deny Cloud
52.200.0.0/13 Deny Cloud
52.208.0.0/13 Deny Cloud
52.216.0.0/15 Deny Cloud
52.218.0.0/16 Deny Cloud
52.219.0.0/19 Deny Cloud
52.219.32.0/21 Deny Cloud
52.219.40.0/22 Deny Cloud
52.219.44.0/23 Deny Cloud
52.219.46.0/24 Deny Cloud
52.219.56.0/21 Deny Cloud
52.219.64.0/21 Deny Cloud
52.219.72.0/23 Deny Cloud
52.219.74.0/24 Deny Cloud
52.219.76.0/22 Deny Cloud
52.219.80.0/21 Deny Cloud
52.219.88.0/22 Deny Cloud
52.220.0.0/15 Deny Cloud
52.222.128.0/18 Deny Cloud
52.222.193.0/24 Deny Cloud
52.222.194.0/23 Deny Cloud
52.222.196.0/22 Deny Cloud
52.222.200.0/22 Deny Cloud
52.222.204.0/23 Deny Cloud
52.222.206.0/24 Deny Cloud
52.222.209.0/24 Deny Cloud
52.222.210.0/23 Deny Cloud
52.222.212.0/22 Deny Cloud
52.222.216.0/21 Deny Cloud
52.222.224.0/24 Deny Cloud
52.222.226.0/23 Deny Cloud
52.222.228.0/22 Deny Cloud
52.222.232.0/21 Deny Cloud
52.222.240.0/22 Deny Cloud
52.222.245.0/24 Deny Cloud
52.222.246.0/23 Deny Cloud
52.222.248.0/21 Deny Cloud
54.64.0.0/15 Deny Cloud
54.66.0.0/16 Deny Cloud
54.67.0.0/17 Deny Cloud
54.68.0.0/14 Deny Cloud
54.72.0.0/13 Deny Cloud
54.80.0.0/12 Deny Cloud
54.144.0.0/12 Deny Cloud
54.160.0.0/12 Deny Cloud
54.176.0.0/14 Deny Cloud
54.182.0.0/21 Deny Cloud
54.182.128.0/19 Deny Cloud
54.182.160.0/22 Deny Cloud
54.182.164.0/23 Deny Cloud
54.182.170.0/24 Deny Cloud
54.182.174.0/23 Deny Cloud
54.182.176.0/21 Deny Cloud
54.182.184.0/23 Deny Cloud
54.182.191.0/24 Deny Cloud
54.182.192.0/20 Deny Cloud
54.182.209.0/24 Deny Cloud
54.182.210.0/24 Deny Cloud
54.182.212.0/22 Deny Cloud
54.182.216.0/21 Deny Cloud
54.182.224.0/19 Deny Cloud
54.183.0.0/16 Deny Cloud
54.184.0.0/13 Deny Cloud
54.192.0.0/21 Deny Cloud
54.192.8.0/23 Deny Cloud
54.192.10.0/24 Deny Cloud
54.192.12.0/22 Deny Cloud
54.192.16.0/20 Deny Cloud
54.192.36.0/22 Deny Cloud
54.192.44.0/22 Deny Cloud
54.192.48.0/20 Deny Cloud
54.192.72.0/21 Deny Cloud
54.192.80.0/20 Deny Cloud
54.192.100.0/22 Deny Cloud
54.192.108.0/22 Deny Cloud
54.192.116.0/22 Deny Cloud
54.192.120.0/22 Deny Cloud
54.192.125.0/24 Deny Cloud
54.192.126.0/23 Deny Cloud
54.192.128.0/20 Deny Cloud
54.192.144.0/21 Deny Cloud
54.192.156.0/23 Deny Cloud
54.192.158.0/24 Deny Cloud
54.192.160.0/22 Deny Cloud
54.192.180.0/22 Deny Cloud
54.192.184.0/21 Deny Cloud
54.192.192.0/20 Deny Cloud
54.192.208.0/21 Deny Cloud
54.192.216.0/22 Deny Cloud
54.192.224.0/21 Deny Cloud
54.192.232.0/22 Deny Cloud
54.192.240.0/24 Deny Cloud
54.192.243.0/24 Deny Cloud
54.193.0.0/16 Deny Cloud
54.194.0.0/15 Deny Cloud
54.196.0.0/14 Deny Cloud
54.200.0.0/13 Deny Cloud
54.208.0.0/13 Deny Cloud
54.216.0.0/14 Deny Cloud
54.220.0.0/15 Deny Cloud
54.224.0.0/14 Deny Cloud
54.228.0.0/15 Deny Cloud
54.230.0.0/19 Deny Cloud
54.230.36.0/22 Deny Cloud
54.230.44.0/22 Deny Cloud
54.230.48.0/20 Deny Cloud
54.230.72.0/21 Deny Cloud
54.230.80.0/20 Deny Cloud
54.230.102.0/23 Deny Cloud
54.230.108.0/22 Deny Cloud
54.230.116.0/23 Deny Cloud
54.230.118.0/24 Deny Cloud
54.230.120.0/21 Deny Cloud
54.230.128.0/21 Deny Cloud
54.230.136.0/24 Deny Cloud
54.230.138.0/23 Deny Cloud
54.230.140.0/22 Deny Cloud
54.230.144.0/21 Deny Cloud
54.230.156.0/22 Deny Cloud
54.230.160.0/22 Deny Cloud
54.230.180.0/22 Deny Cloud
54.230.184.0/23 Deny Cloud
54.230.186.0/24 Deny Cloud
54.230.188.0/22 Deny Cloud
54.230.193.0/24 Deny Cloud
54.230.194.0/23 Deny Cloud
54.230.196.0/22 Deny Cloud
54.230.200.0/21 Deny Cloud
54.230.208.0/22 Deny Cloud
54.230.214.0/23 Deny Cloud
54.230.216.0/22 Deny Cloud
54.230.224.0/21 Deny Cloud
54.230.232.0/22 Deny Cloud
54.230.240.0/20 Deny Cloud
54.231.0.0/17 Deny Cloud
54.231.128.0/18 Deny Cloud
54.231.192.0/20 Deny Cloud
54.231.224.0/20 Deny Cloud
54.231.240.0/21 Deny Cloud
54.231.248.0/22 Deny Cloud
54.231.252.0/23 Deny Cloud
54.232.0.0/16 Deny Cloud
54.233.64.0/18 Deny Cloud
54.233.128.0/17 Deny Cloud
54.234.0.0/15 Deny Cloud
54.236.0.0/15 Deny Cloud
54.238.0.0/16 Deny Cloud
54.239.2.0/23 Deny Cloud
54.239.4.0/22 Deny Cloud
54.239.8.0/21 Deny Cloud
54.239.16.0/20 Deny Cloud
54.239.32.0/21 Deny Cloud
54.239.48.0/20 Deny Cloud
54.239.96.0/24 Deny Cloud
54.239.98.0/23 Deny Cloud
54.239.104.0/23 Deny Cloud
54.239.108.0/22 Deny Cloud
54.239.116.0/22 Deny Cloud
54.239.120.0/21 Deny Cloud
54.239.129.0/24 Deny Cloud
54.239.130.0/23 Deny Cloud
54.239.132.0/23 Deny Cloud
54.239.134.0/24 Deny Cloud
54.239.136.0/24 Deny Cloud
54.239.140.0/22 Deny Cloud
54.239.144.0/23 Deny Cloud
54.239.151.0/24 Deny Cloud
54.239.152.0/23 Deny Cloud
54.239.154.0/24 Deny Cloud
54.239.156.0/22 Deny Cloud
54.239.160.0/21 Deny Cloud
54.239.168.0/22 Deny Cloud
54.239.172.0/23 Deny Cloud
54.239.175.0/24 Deny Cloud
54.239.176.0/21 Deny Cloud
54.239.186.0/23 Deny Cloud
54.239.192.0/22 Deny Cloud
54.239.196.0/24 Deny Cloud
54.239.200.0/21 Deny Cloud
54.239.208.0/20 Deny Cloud
54.240.0.0/20 Deny Cloud
54.240.16.0/24 Deny Cloud
54.240.24.0/22 Deny Cloud
54.240.30.0/23 Deny Cloud
54.240.32.0/19 Deny Cloud
54.240.128.0/22 Deny Cloud
54.240.144.0/23 Deny Cloud
54.240.147.0/24 Deny Cloud
54.240.148.0/23 Deny Cloud
54.240.150.0/24 Deny Cloud
54.240.152.0/24 Deny Cloud
54.240.156.0/23 Deny Cloud
54.240.159.0/24 Deny Cloud
54.240.160.0/22 Deny Cloud
54.240.167.0/24 Deny Cloud
54.240.168.0/21 Deny Cloud
54.240.176.0/23 Deny Cloud
54.240.184.0/23 Deny Cloud
54.240.187.0/24 Deny Cloud
54.240.190.0/23 Deny Cloud
54.240.192.0/21 Deny Cloud
54.240.200.0/24 Deny Cloud
54.240.202.0/23 Deny Cloud
54.240.204.0/22 Deny Cloud
54.240.208.0/20 Deny Cloud
54.240.225.0/24 Deny Cloud
54.240.226.0/23 Deny Cloud
54.240.228.0/22 Deny Cloud
54.240.232.0/22 Deny Cloud
54.240.244.0/22 Deny Cloud
54.240.248.0/21 Deny Cloud
54.241.0.0/16 Deny Cloud
54.242.0.0/15 Deny Cloud
54.244.0.0/14 Deny Cloud
54.248.0.0/13 Deny Cloud
67.202.0.0/18 Deny Cloud
67.226.220.0/24 Deny Cloud
67.226.222.0/24 Deny Cloud
72.21.192.0/19 Deny Cloud
72.44.32.0/19 Deny Cloud
75.101.128.0/17 Deny Cloud
79.125.0.0/17 Deny Cloud
87.238.80.0/21 Deny Cloud
96.112.224.0/22 Deny Cloud
96.112.228.0/23 Deny Cloud
96.112.232.0/22 Deny Cloud
96.112.236.0/23 Deny Cloud
96.112.239.0/24 Deny Cloud
96.112.240.0/22 Deny Cloud
96.112.244.0/24 Deny Cloud
